10000 218829
1028 2309 19
1604 1180 14
9523 4458 5
768 1549 11
3824 9708 6
7887 5528 3
748 8163 19
1989 2649 3
9478 8246 1
363 1139 7
8047 1343 14
3180 9646 11
6535 6322 13
8886 7296 15
1158 792 1
7396 3793 5
1873 4011 14
2700 1272 2
8082 6967 11
4640 387 12
5593 7493 4
877 4687 4
5133 7532 13
2578 3245 13
7665 5198 8
2119 2325 3
1245 6739 1
4579 8770 17
9235 4588 3
5776 9953 3
130 4464 6
759 4127 8
275 4308 12
1579 7366 18
5509 1345 1
812 1980 7
9935 5391 9
6210 6656 10
7130 2833 1
1258 6714 20
7649 6053 17
8713 9415 5
4654 2242 17
1667 7142 8
4186 3206 10
5312 2041 18
9480 9537 12
5427 9827 10
9782 9322 3
6447 4355 8
3786 3253 15
2480 7570 4
2190 8039 1
9418 6647 7
8431 7007 12
5578 5277 8
7152 1321 13
4078 6341 19
7086 5385 15
8090 2422 15
1111 3690 2
2193 7413 2
468 7626 7
9524 7547 8
5352 3258 6
6932 298 9
7916 8655 1
9880 8115 16
625 631 17
8194 9600 5
9193 8449 2
2588 6688 18
8970 6213 14
769 3501 2
8761 1140 11
4226 9102 6
5975 6549 4
431 6033 2
8578 420 11
2951 7393 9
5907 6289 13
3413 6440 1
5815 6105 6
5151 3226 6
9892 1372 19
9190 6726 13
3203 7043 10
8445 4625 9
2876 9685 18
7407 1480 2
9579 1422 12
152 747 10
6149 8371 6
4566 489 10
1071 8589 15
9254 2227 9
9411 9273 20
8238 6569 8
4599 1105 10
7827 5395 14
8917 9762 9
5632 2646 3
169 7618 1
6153 5739 9
9042 4628 20
3971 7589 11
5888 7747 15
7368 1095 6
1662 8000 6
3523 2488 13
3941 1873 20
6173 380 17
533 3295 4
7564 6504 6
8505 7539 15
1759 4938 17
4206 4069 14
6127 715 7
1335 7945 19
3163 6602 11
568 720 20
5289 2142 1
7749 9600 8
2606 928 7
7774 3496 7
5986 8283 1
7634 4411 9
5786 6889 4
1109 4527 7
4954 7762 7
7655 9946 7
8446 5628 11
4348 1936 2
860 9074 1
8473 8789 19
9793 9595 15
41 995 14
3438 3632 11
1300 704 6
1990 2065 20
6625 4390 13
1086 5277 8
5809 7095 7
8840 2356 14
9151 2164 19
5748 8227 14
4761 5885 16
2438 5738 2
3984 6981 8
1504 5484 18
9037 4166 17
8770 6898 3
8657 2141 16
2286 9035 16
8933 7580 19
5601 1138 13
1099 4003 16
2018 7470 19
1881 2627 20
9059 3342 17
2506 4807 16
3404 3436 1
2841 6248 6
5816 8149 16
1698 2470 2
9205 7562 14
271 8469 12
3780 1263 7
9379 9107 15
6291 7909 11
6751 3851 12
6554 6398 18
2296 6077 2
6321 3893 20
1353 86 9
8277 5167 19
4066 5679 14
137 2106 12
3204 7052 6
760 6665 2
2159 5098 15
4909 2881 7
1427 4204 16
2692 235 6
4456 9995 7
7320 8990 5
130 881 18
7745 1376 13
701 9673 19
9920 8770 7
6713 7806 10
9906 4990 6
410 1974 18
3094 8229 16
550 1811 4
6691 7633 2
9220 9517 4
9939 8828 20
374 8181 17
7789 7635 17
6635 8945 3
5002 8739 15
7835 6648 11
9503 2854 15
3736 6227 5
8267 3457 9
6981 4760 2
8454 2678 4
9390 7691 18
6589 2426 2
6925 1114 20
7957 8026 10
700 9275 12
5762 4423 18
6275 4414 11
6251 306 16
3960 2754 1
5622 4510 12
8614 9038 9
1731 3769 13
1203 5254 13
622 4047 14
7387 3710 9
2557 52 3
667 7175 4
5291 3283 5
9203 2348 2
8984 2864 11
2499 5473 17
9047 5918 16
9176 6641 18
2843 6613 14
1115 7177 19
7254 3469 1
6606 3837 15
2102 7256 13
8748 7198 14
6101 8023 8
7477 5613 4
6516 4723 16
3531 1240 4
236 1038 18
6132 7943 7
2651 7134 13
3221 8331 19
2063 9693 2
3343 9259 18
376 6248 13
8432 3907 5
375 4618 17
2480 5266 17
2086 7005 16
6879 8776 10
2412 453 6
3424 3249 9
9975 1568 20
8796 9082 16
5949 8726 16
6894 9334 6
8743 3201 8
3854 1076 4
1140 8049 5
3716 8680 4
3967 5079 20
6931 7355 4
2229 4547 4
4504 9817 7
670 3861 10
550 5215 17
7214 8805 13
6807 3462 10
4576 9415 13
569 8967 10
6871 9303 12
7034 4116 2
2298 6084 8
3562 4968 14
8307 6868 13
2484 6308 15
4827 6413 2
1569 6318 20
3116 3555 19
5761 2734 18
4763 7387 11
1614 4735 1
4985 1075 3
5255 9720 6
6863 6846 11
6657 3033 10
1432 9463 8
3192 4592 18
3376 4406 5
1717 1672 13
2331 2971 20
7293 9480 12
9416 7156 12
4288 8216 4
3404 3704 14
5787 5320 13
4549 8995 20
3099 9462 5
8851 600 11
6738 1844 20
8728 105 11
4628 6034 4
8161 4849 5
5790 6454 1
8579 3030 7
2060 5855 10
2536 4754 4
3952 8186 7
5378 8537 1
4137 537 10
7666 3550 11
3044 6360 4
8252 3241 18
7418 4661 2
5650 1506 3
1550 6562 14
2963 7371 7
6489 642 4
1799 853 19
459 1220 15
9345 3177 20
6200 3784 14
3433 4425 20
9477 6388 7
5500 6170 11
5287 3530 20
5625 1817 17
2030 4850 7
1505 1600 13
1707 2982 8
8291 7387 15
4787 9271 3
5499 9219 5
8390 9299 8
6222 9870 7
6233 6296 16
7355 4650 3
293 993 17
2488 2460 14
9090 9106 17
9984 8721 13
1099 5803 12
2493 9688 15
4631 1054 17
1823 2946 15
3530 6806 19
97 3295 6
3758 4382 1
8842 5311 3
5625 4673 19
4016 5834 7
7252 1836 4
3324 900 15
1869 3894 6
7619 9144 1
1058 5792 14
1066 4680 5
1859 4983 13
9804 2823 6
8011 3370 7
9203 203 5
691 608 18
5255 4907 12
3339 4882 15
1247 7113 19
3037 345 2
7578 7267 16
9176 1246 8
8801 3732 6
5262 5908 6
6324 874 5
8755 5178 8
3927 7420 9
6234 8346 20
5712 1858 13
2374 4800 2
3160 4873 3
7954 2288 18
210 7514 17
7413 8049 9
4387 6861 2
7070 1223 20
9512 9543 4
6432 5864 2
5973 2757 2
1538 8886 9
5496 7965 19
1678 1196 13
8722 5688 18
4780 4368 1
9879 2230 12
1699 2653 15
4394 5814 13
9875 259 3
7630 279 10
9545 709 15
6148 5576 9
408 1446 2
6245 2785 2
4601 4119 12
3989 2629 17
9367 1368 19
3404 8989 6
2482 754 11
7032 8681 9
4694 8390 8
1243 6829 8
542 589 12
5974 9454 14
4195 932 8
4856 993 11
3587 7691 9
4606 278 2
3800 4498 4
63 7694 15
9518 3799 16
1260 8446 9
6760 1719 19
6410 9318 15
2297 5896 8
5332 6507 20
3378 760 20
3609 7237 17
2837 5532 11
903 4239 12
4332 7696 10
3162 6993 15
6094 6959 16
7932 1827 10
1288 7543 2
8945 4568 18
5597 5828 20
7142 1468 3
1986 6750 2
4367 1732 9
2751 9017 11
3699 2425 20
3102 4464 18
2221 3449 10
9778 8486 11
5801 9858 5
6732 6562 5
9185 9556 18
7735 2285 11
8458 3626 17
8838 9058 11
390 7452 7
7503 2906 3
5296 6141 11
4703 874 7
7895 2708 17
66 5331 9
5856 6672 8
5844 7693 13
723 4373 3
1585 8247 20
1161 1574 15
7214 8614 16
6376 3543 9
426 7041 1
1332 5672 6
8029 8399 4
8716 7399 15
1699 3845 14
2053 1082 9
7596 7814 19
9325 8224 10
3964 4320 12
2551 8140 6
2210 6552 6
6551 2053 4
224 619 19
9970 3477 12
670 6169 4
3357 7908 15
8178 6759 16
7448 6472 3
4985 1897 8
6589 2324 2
4579 9681 19
4881 7954 13
1494 639 6
5551 3494 16
1193 9773 6
4133 9416 17
2660 5823 1
2885 7910 14
633 7134 14
5473 3740 14
2456 4887 4
9835 1369 12
8556 5259 19
5279 9128 7
7766 4268 4
3430 2095 14
9292 6377 7
705 2319 10
5016 4096 3
8184 705 7
3751 7639 5
7269 6145 16
8516 158 9
441 8498 5
8696 5787 19
849 3687 3
2617 2730 6
7677 2545 1
5668 4777 3
7175 7281 17
9968 3588 20
2787 3188 9
6553 9355 11
3761 622 14
6782 5701 15
9123 4349 5
4848 4712 15
6916 1523 9
7039 5583 8
5518 1927 4
9210 448 20
9759 6673 20
8411 4064 12
6865 9320 17
4309 6988 18
3563 5106 3
452 8862 4
8593 7727 3
647 689 14
8491 7899 20
2820 2475 14
5998 7526 11
4112 5149 19
9085 2521 10
7346 9313 15
722 3696 7
9659 263 19
2998 7015 13
8860 4773 18
97 1370 5
8492 994 2
3240 5669 11
2812 6854 19
3913 8061 3
9426 9305 8
6942 6513 19
7606 1437 19
9251 8425 3
8037 2450 17
9788 1824 17
4183 9437 13
9119 7481 14
2359 9501 15
6434 8980 2
4887 9156 13
5786 1716 12
9221 709 2
6201 1735 2
1510 823 13
6266 9256 13
5813 7405 17
3363 2509 16
2081 5096 19
8015 3696 16
2169 6643 18
2078 8756 4
4044 1457 4
5122 350 18
8489 9278 17
6400 7062 15
9736 3513 13
793 1328 11
4747 5858 13
1434 2483 4
2893 1085 12
1951 7214 18
7678 4474 13
7368 410 16
2832 4183 2
1662 6745 15
1688 4539 16
2942 1872 12
7244 3193 17
552 3468 19
1166 4567 3
1627 1046 15
1627 4881 14
6152 9004 17
4043 181 2
8632 2535 14
6237 3173 2
4356 1914 13
5414 8988 17
9577 8197 17
446 3366 19
3548 3599 3
7792 9640 17
265 1521 9
3684 4368 7
3643 9261 8
2978 9058 7
3072 6531 4
4317 7959 3
1988 9923 14
6753 6651 18
2831 2860 10
5635 1450 15
6676 9640 19
8396 543 12
7824 9274 4
2009 2866 7
821 30 9
4715 389 4
4410 6723 7
238 8386 7
1368 9343 9
2432 7883 19
650 7015 12
232 1495 17
9336 6129 15
3000 7310 10
8089 5201 8
7449 472 5
6605 596 15
9450 3487 5
3452 8645 5
9884 3702 18
4005 866 16
3957 5645 9
6525 8817 6
4967 6716 13
6955 8749 3
5653 8160 9
8821 751 9
9898 30 7
226 7026 15
93 3914 11
7909 8224 10
4685 7740 18
5561 1995 5
7388 7448 2
6774 5265 16
2116 1983 7
8712 8919 16
219 5373 8
1791 72 1
7260 4137 8
8448 2851 13
8364 1996 4
7630 9174 5
6974 103 14
1533 6419 14
1772 4573 11
6828 9222 15
841 6641 15
6902 6407 18
240 9093 14
7116 8619 13
875 2744 3
521 697 14
7625 5746 5
6875 8948 18
1688 7413 13
5186 3533 11
5282 3563 8
1200 6185 9
7088 8303 10
9429 6414 1
7216 8706 12
4188 270 14
9755 3076 19
8558 6806 9
5744 1060 18
4330 1182 7
1823 9997 10
1046 7429 9
4299 7830 4
3966 1392 4
2535 749 12
2719 1687 2
9235 8456 6
8984 9924 14
6572 9185 10
4597 8321 20
2822 69 1
8912 9109 1
5182 368 19
8846 1587 6
3080 3039 16
4826 135 8
9770 3915 15
793 7030 1
3180 9990 2
7363 6233 6
5541 6044 16
7282 4013 17
5547 3905 12
1665 979 10
2830 7866 16
203 6343 17
7833 8081 14
5109 4455 2
2047 8562 14
50 3578 14
7702 9812 6
9707 1842 14
2282 2173 3
1872 1944 19
1893 694 19
3652 9518 16
9813 4246 1
9084 6293 1
8815 1415 6
633 9762 6
1720 7697 17
2866 8262 1
9051 4662 16
9654 392 17
6737 886 8
7032 36 10
2101 1142 11
6606 8250 17
1761 3861 12
9982 5213 7
5127 8596 6
1629 6655 2
3797 8297 16
8316 4926 3
6304 7863 7
7896 6149 7
2419 7092 9
3062 5353 13
6332 6160 11
3617 9398 18
2508 1318 15
5257 2894 12
4433 41 17
5552 726 12
1082 4101 4
6235 1830 11
7039 5529 12
5642 9058 16
6322 7445 11
3997 5249 12
5934 764 17
4556 3842 3
9266 608 20
2538 6110 7
962 8382 1
1199 3414 11
7202 4109 17
2888 850 7
3224 9424 13
1572 8379 19
2822 1948 14
2357 3325 10
2937 95 4
3064 4373 17
2361 8759 14
6586 7387 20
2629 9699 10
5456 1589 9
2770 1921 3
6490 4976 11
4808 8636 13
2572 5347 3
6785 2089 13
8257 4090 19
8615 1222 14
3158 9891 3
1952 4918 12
5768 6625 6
8801 7044 4
9955 1587 17
6149 6043 17
9055 4184 15
4481 8167 19
1871 5882 5
46 1971 17
2992 1804 9
7689 1335 8
4660 1273 15
4339 9429 10
8498 5506 8
9288 151 17
7490 860 3
6118 2271 8
3761 8812 9
2868 1284 1
7159 4664 13
756 5069 8
8873 2148 5
5422 2581 3
7207 4541 16
1075 5394 5
1243 8381 9
9748 2922 6
371 1572 5
3540 3420 6
1412 2375 14
936 5472 2
3172 2849 12
2018 7267 5
3724 2011 9
3756 6202 18
3136 832 20
5296 1257 4
7011 1082 18
9385 359 3
3442 7482 6
9981 4602 9
4276 4208 3
8114 4178 2
789 208 20
4129 7115 20
2197 4229 9
3908 7644 1
6024 4126 9
5008 766 3
9124 9 4
9511 450 17
2505 3880 18
7173 2907 8
2441 9222 2
8813 5100 15
9166 6046 1
7511 8935 4
4585 4785 15
5968 7386 1
7413 6298 9
4822 3151 17
4592 9256 4
8071 5175 5
4122 8095 2
317 6203 6
3333 963 8
1760 3385 7
6464 4794 16
7008 2559 15
1496 4726 4
6070 2317 14
3877 1236 8
3086 7284 15
1926 4268 17
7243 9006 19
6273 2380 7
6335 6002 11
5810 4203 13
6477 5694 6
5094 2064 4
2645 4984 6
5147 2101 19
6147 3434 19
5279 644 6
6813 768 7
1660 1076 6
6192 8089 5
6436 280 12
8206 6431 4
8357 6988 8
189 9099 7
163 2532 3
8471 961 20
1814 3451 18
7826 2076 2
1207 1406 19
356 5247 16
7715 1083 6
7901 4705 15
2388 7969 6
824 1820 8
6143 4781 10
9543 5017 8
7783 1670 15
4066 3986 17
2773 1837 14
6996 4892 10
2793 2029 20
4619 7640 6
9368 2420 5
3570 5630 2
9771 7299 17
8005 2142 6
4137 5552 1
6104 9083 16
521 397 3
3020 8877 12
2352 1564 2
8423 4875 6
5210 298 13
9383 6874 16
6671 7165 5
4587 5422 20
5245 6739 10
8710 1795 15
2901 8929 20
9642 8527 1
9052 5805 4
6629 287 2
5544 7040 4
6210 6036 9
3691 5300 2
3878 7025 16
2776 942 4
9789 2378 12
4153 7952 4
6777 6868 3
4865 3798 7
5359 1820 16
2428 7571 18
5350 5614 2
2840 5919 20
612 460 9
7223 9863 12
7871 1071 7
8268 7545 14
4101 5494 15
3351 6882 9
3265 1122 13
165 1343 17
4052 2627 9
8032 8101 3
739 7466 9
5287 3573 14
2362 2578 15
5090 5463 15
2052 4420 16
686 8201 1
3646 7376 11
6553 4493 4
6000 3786 17
4562 2741 13
6351 832 6
8471 4932 8
1674 493 6
5666 5322 5
7335 3761 11
2218 9827 3
3586 8761 10
6252 5189 3
3353 6765 12
1979 1420 18
1919 9027 7
2306 1244 3
6643 5383 7
5324 7227 20
4212 9180 8
9621 5969 12
6651 5211 17
9032 1988 13
2413 9918 19
8284 5484 4
4244 1393 12
5397 2120 10
7602 1933 19
4988 3923 2
8713 7224 20
6611 3055 10
193 950 4
113 6164 2
479 9566 8
6632 5270 2
7428 209 5
3777 166 6
1724 8309 1
5114 9974 2
8043 1614 18
241 9079 19
8595 155 16
2443 1246 18
4233 1636 12
702 5557 9
6574 4582 4
9058 23 5
5647 3877 6
6749 8158 13
1650 6232 9
5585 6307 6
9941 7027 20
2411 8538 6
8125 7980 16
1106 2640 3
0 3125 17
7953 3546 1
6183 8570 9
8746 6979 20
6108 5967 1
8913 2073 17
1716 7920 5
3705 220 3
4913 6925 3
8070 7773 6
2223 6728 20
9991 7431 5
8064 3318 15
6518 1733 9
8574 9224 10
3542 2584 18
1173 9084 19
2257 8826 1
9683 6204 20
3621 540 7
3846 4297 8
9826 2081 6
5080 4316 15
3161 6301 6
5073 8786 9
6571 1446 11
3137 4731 19
325 158 10
912 2039 9
1068 6193 14
508 7444 8
7618 1033 14
1047 6223 12
4652 4148 10
3331 1470 6
8325 9591 14
3027 639 17
8684 8617 7
9175 3928 11
2031 8070 4
6075 8243 11
9786 4167 20
7813 5276 18
9367 1139 11
4913 6321 15
4106 6620 2
3011 8782 8
1968 4304 1
6161 3531 3
5085 7715 8
6210 3324 17
5624 5261 7
8271 9628 19
4973 1246 12
5500 3086 3
3078 9171 2
6347 7145 6
4093 9531 19
6550 8854 1
9546 7074 14
319 5777 1
1964 7825 8
6238 832 4
2703 9897 10
879 9388 1
7762 6659 4
1565 1858 11
1066 3357 16
9606 6429 19
5759 8762 14
2053 860 5
9098 4799 4
9342 9634 14
3234 7822 7
6945 3911 8
1609 457 8
5319 4065 18
5358 6556 12
426 3624 6
5240 2655 16
269 3852 1
8629 2752 2
2991 6812 7
3574 4417 14
7493 6909 17
4096 1419 12
5243 3052 12
9320 3270 10
4190 7257 2
3987 6540 17
2066 6313 3
720 5410 2
835 5584 7
5308 3690 19
1907 1152 12
9769 7871 20
9575 6313 17
547 7718 8
1814 7942 9
4136 8934 6
5846 4649 8
3578 1388 10
6989 2155 7
7451 6406 15
9305 5435 3
8221 7457 19
4645 9705 7
6956 3545 18
7265 6487 3
9666 1909 8
6964 2005 9
2766 6357 19
1753 2847 14
2264 6129 17
4795 7724 17
6461 807 6
4167 6092 1
1370 2745 13
4325 9749 13
5168 5017 9
2570 4899 5
5196 5178 17
6325 7156 19
9753 5356 5
6476 9157 8
7819 9995 8
4346 7651 5
3362 3213 15
4560 7608 11
4016 2542 2
6061 9449 20
8048 2530 3
2099 9650 11
364 1982 4
7552 7702 11
4194 3884 11
7165 1886 8
4188 7073 1
6831 3300 7
657 3877 15
8352 1987 8
9957 6487 10
4769 1334 5
1153 5714 9
8950 3251 14
8151 392 9
70 1307 4
2445 5264 5
8214 5944 8
860 1160 20
9577 9770 10
6494 7882 16
4638 4391 15
8313 5428 6
4158 6006 7
8915 8096 16
6633 6895 15
5994 8901 6
836 9498 3
1464 3024 1
6777 1737 12
9209 6474 6
3955 8140 19
7281 4144 7
1004 3225 6
8422 3201 16
5933 5533 15
7662 1280 2
9690 9482 10
9439 9982 17
7375 7718 19
1368 8779 11
6435 676 6
4168 2593 17
7104 5018 1
1474 2037 2
580 5784 1
2258 322 7
7087 6777 20
2023 764 3
8530 2161 1
5446 2535 9
9928 3354 5
3137 2106 7
4539 6260 3
5833 1755 16
5582 6879 4
7438 4816 2
9627 9519 1
7001 1767 14
5905 3524 6
7723 3291 2
8771 844 4
9629 1692 7
6903 3743 3
1628 4433 12
2818 3773 6
5000 8549 2
2373 9471 4
4112 5619 12
2687 3680 8
6021 6071 3
5303 527 20
4257 6891 8
3339 3403 8
1834 7859 6
6866 5011 10
2064 3694 8
4818 432 18
6840 6482 11
103 2104 4
9403 6394 1
9194 2825 5
4823 9127 19
1713 6263 16
3321 8376 5
1953 6283 17
9677 2079 4
7125 6385 9
9980 3674 4
9457 981 14
2615 882 12
8272 3442 1
9004 6348 15
1934 9808 2
7053 4705 1
4667 5553 3
8449 9716 4
6933 4623 14
2001 8489 9
6728 2157 9
3176 3605 14
5885 9680 20
2063 989 18
7812 1168 6
2507 6151 3
2104 1896 16
844 1375 5
2774 1086 7
3068 9871 9
3393 585 13
3097 9542 9
4014 9462 4
9049 9307 19
3503 4878 16
9296 7255 15
8677 3838 15
5160 2405 3
4831 2603 7
7637 6863 6
3010 2842 19
9530 8270 18
828 9728 1
9429 2326 3
369 964 9
1787 7811 16
121 1798 19
9241 1324 14
908 7555 8
5087 7483 15
1380 3183 12
9154 9806 14
2086 3894 19
2245 6549 8
7379 1513 2
8572 1520 10
7865 4473 4
1782 3820 7
2473 2794 19
4446 7411 17
2877 7710 5
9910 8501 2
7281 2163 8
9735 1103 12
2003 3796 2
7600 175 4
1376 3104 9
6689 9944 9
116 6274 3
1900 9536 5
694 2885 19
4720 5788 6
390 8954 5
2907 9229 3
7532 4993 20
2003 8914 12
1910 8265 5
7192 4049 13
3397 5709 19
4112 2523 12
6885 5063 20
1233 4512 18
7776 1402 4
2143 366 9
8320 1544 5
8972 7955 9
3410 7165 20
8344 1396 18
8694 6452 18
3317 2191 3
5659 2847 20
3294 5351 18
1987 4605 12
1101 5521 13
8939 1424 5
6336 8311 10
8591 6897 10
3840 5950 5
7552 1145 7
7703 3182 18
699 5302 20
7621 485 6
9856 9567 11
5142 3248 19
7907 2573 8
1035 8000 17
3835 8448 20
9498 2093 3
9533 4098 15
3004 3538 19
7772 563 16
5386 4156 14
3239 1144 16
9196 9896 20
6119 5066 2
6263 6224 9
3163 6865 10
4057 4186 1
9530 98 8
9596 7622 2
7229 6211 1
8764 586 16
5151 1168 1
7933 8211 5
2186 3282 16
5653 9570 6
3063 5477 7
298 3449 19
1689 7931 3
2321 873 11
5215 6793 1
8075 9537 16
7325 6437 8
8742 6045 7
4877 7954 1
6805 7761 11
3535 4145 12
8515 8969 17
5186 9677 17
1074 1158 7
6054 2025 3
100 9791 6
7385 8065 12
2619 1450 3
2722 5604 6
715 301 17
4229 1714 13
977 2253 10
3163 3567 6
6150 4523 7
3045 8682 1
5277 2446 6
3733 291 7
8734 9337 11
3426 1729 15
5382 114 7
6718 9252 11
9092 9140 2
7309 3685 10
6490 6010 3
2813 6847 6
5333 5264 7
2388 1409 16
3682 7664 10
3523 810 12
6310 4782 2
6429 1128 8
7265 9849 3
8332 806 11
8392 4950 19
7496 3369 7
1908 4083 4
5885 191 17
4963 7101 2
8064 6651 17
7474 6726 3
6678 4776 15
9501 5151 11
4137 9729 8
9052 7461 14
2480 5010 9
8146 4404 11
2066 614 18
1980 1213 9
4846 9621 11
4748 925 12
3219 113 6
9577 6292 9
7695 9588 20
4476 6822 11
350 8321 5
767 5738 19
2393 2668 20
5997 6676 4
6832 8192 8
298 3161 12
7341 1060 2
9286 279 2
5520 4562 19
7227 8775 6
6153 125 13
8439 2025 6
3965 3749 2
5615 8882 11
2592 8098 14
778 9979 8
7826 1665 3
2142 6625 3
9426 2423 10
7618 1533 15
5556 8040 8
7993 8168 2
9 3276 19
9694 1541 16
6770 2982 15
5545 7251 8
2471 4681 14
4886 1285 6
8163 1633 13
4469 1096 3
8412 5202 16
5850 9609 18
1753 3832 5
3275 9384 19
7853 2628 9
2105 5253 6
291 6726 20
3796 8765 14
9725 1812 11
2710 2745 12
1509 3583 7
1491 6332 12
6950 6294 5
5891 2719 7
7936 4065 1
341 4355 19
1615 2434 17
313 5162 4
6159 4946 9
3184 3883 11
2807 2799 8
3420 7480 5
2182 3783 4
2679 2677 9
182 9787 11
4122 7120 11
3236 6345 14
5684 8799 14
8081 5231 3
811 5282 6
1873 224 4
3211 9487 16
7734 6237 19
7649 1612 18
4239 4875 6
8508 1605 7
8202 4628 20
8856 6290 15
3948 4757 9
3919 444 11
7841 5210 18
1861 5860 8
3052 7952 8
4072 6920 7
5349 3328 4
8298 9131 14
3250 6780 13
2163 4215 14
1051 80 3
1343 3610 5
6198 3519 4
8280 8003 10
3540 2128 12
2073 6752 16
9919 2781 2
2999 6925 12
2200 3455 5
517 8626 4
1609 1536 17
5724 7298 1
8204 1670 12
8988 7348 4
3870 8447 9
4458 2280 1
8220 7670 4
863 6000 12
1056 6666 11
2802 9360 10
4032 1215 10
5242 6140 13
5883 9147 2
252 6069 8
4057 6310 8
5092 5319 18
5511 5461 1
9211 6858 12
5795 7820 2
8204 6043 14
8226 4711 10
5692 8878 20
5684 5020 7
7213 9114 16
3800 3336 11
3925 1210 5
2058 332 8
761 5364 9
8590 8011 15
7993 9823 18
9199 3049 10
4192 7294 18
1281 1451 16
3857 9307 18
3719 7758 15
9336 2890 11
1226 830 14
6003 1940 5
9983 6317 16
5285 8661 16
5675 8005 1
6830 3450 4
5198 9331 10
3137 9779 8
3954 9544 4
1274 4904 16
1718 6727 9
4883 5955 9
7155 1373 7
7835 8402 2
291 9977 14
6987 7695 16
9249 9841 7
9230 5799 7
1433 534 3
2258 2843 8
4453 6332 15
6360 5887 15
3257 449 5
6253 1492 19
7475 80 2
9436 9292 16
8971 5353 14
2666 8626 14
4603 4041 9
8565 3579 16
8739 7641 4
5088 2181 3
980 2508 3
694 6499 1
8015 913 11
9186 6890 17
3217 1211 15
6592 4019 14
7045 1185 17
7595 1846 17
8943 558 19
5323 9511 16
8056 6509 12
2833 5431 17
9971 5801 13
9945 1874 19
8147 1944 17
5205 3609 20
6799 283 5
6041 5875 20
6267 9757 17
2495 6029 18
7772 3516 12
4001 4307 5
8576 3759 10
1061 2290 3
5664 9501 13
7457 3044 2
5707 5775 13
8564 767 11
9640 1819 9
8518 5282 5
3263 9780 20
5220 7173 6
8541 5690 13
8978 484 1
3595 6531 12
8183 9280 8
3394 5452 2
7271 7499 8
7573 1720 11
264 8805 4
4722 8539 11
8284 3328 7
623 5354 14
1519 5380 8
6933 3561 9
8757 4152 16
1972 25 2
5626 2919 9
907 9909 12
1150 2290 18
5050 305 1
2932 175 10
9390 6200 9
7023 7286 19
7424 4487 5
305 5004 1
5811 7826 20
6552 3910 8
4624 3530 14
878 6532 18
359 7696 19
420 2655 1
8013 3986 15
4051 1177 2
6597 7080 20
7257 5704 12
1220 5635 12
1683 2231 4
9901 4618 10
9236 3857 14
9437 5273 15
4026 658 13
8172 6047 15
7808 6387 15
8170 5019 2
3148 4730 3
1322 7772 16
7422 9045 12
4309 6251 18
9659 8985 16
5158 7871 11
9213 2579 11
197 1188 20
1504 9058 11
5050 7871 11
8163 9319 8
9257 3417 11
3840 7427 16
3308 46 17
4992 8883 17
6553 8875 18
6503 162 15
1817 9209 17
7840 1923 17
4794 3729 12
4750 2738 4
5259 149 12
4872 2335 19
2697 2064 18
9847 5806 18
2419 4435 18
8231 565 7
8878 1027 2
31 3915 3
2845 523 3
7237 3969 6
6826 819 5
8441 2184 13
225 5763 17
2757 4552 20
3751 3199 5
5928 1968 8
6495 5672 11
646 3975 4
9085 803 18
5860 4902 14
1425 7729 14
7708 6295 1
3786 7188 3
2850 9430 13
3804 6562 18
5706 9851 13
4183 8689 4
16 4329 9
7518 8150 4
3242 6238 17
3625 5730 4
6645 5023 7
576 8898 16
3153 1464 14
8300 4795 7
2195 5638 14
467 4695 11
8271 9864 20
8008 6568 4
727 64 18
4293 5519 4
2891 138 12
2462 9568 15
8246 2095 20
2763 6621 2
4138 274 4
1594 9717 18
7761 8844 15
2167 1536 15
1800 3581 16
2001 3457 6
2144 9018 19
3715 3504 13
1595 7110 6
7924 7481 2
4537 2614 15
3331 8670 7
5957 317 10
5850 3437 1
2248 1640 17
9462 9366 11
8705 4911 9
264 2820 11
343 3890 20
7507 4478 4
5108 756 12
1642 2083 7
2007 7822 3
9854 1879 20
3869 8666 4
890 7237 20
4211 9907 20
3331 570 6
1668 606 18
7399 531 19
3923 7103 17
1160 3723 8
6412 754 3
781 8732 18
709 9500 10
4686 3449 20
8115 3431 16
7123 8572 9
4883 4734 5
1328 8490 13
2352 1251 10
4774 9608 7
2355 1282 11
1904 1 13
1459 4825 13
5137 6558 9
2353 9888 19
6576 3258 15
5655 4135 12
4407 8536 8
8677 6056 6
213 1643 18
3921 5378 14
4614 8041 5
338 9495 6
4660 6403 6
8336 7163 8
2180 2141 15
739 9313 10
2984 7853 9
7790 4364 4
4676 8523 2
4222 2247 15
6407 4013 10
3516 9914 6
8097 2837 20
3140 3089 20
7284 400 14
9833 4466 12
4288 3685 7
7550 9524 17
7654 735 9
1242 1359 14
849 4000 3
8272 6556 9
4980 1340 16
2817 1601 9
1181 8422 3
5960 4880 6
3564 9697 12
6809 9574 15
5607 8478 12
9822 9876 14
5014 9014 20
887 3539 19
254 5693 2
3924 6705 11
7172 8746 9
4505 8218 4
9288 2014 13
4662 8141 3
403 5832 20
6601 8181 17
5015 9289 20
9450 7192 15
2025 7698 5
8698 343 9
2438 1152 2
2128 3595 7
888 24 8
280 1313 3
4955 4475 15
8385 2666 10
3720 1825 6
698 1065 14
2085 1298 2
3153 9793 16
2367 9886 16
6946 4931 16
9997 9922 20
7008 8842 15
139 7132 5
9962 8571 9
